# ******  stream =   1    start =       0.300    end =     100.000 npt=  1995
# ****** L1 = 11.02      L2 =  4.284
#****** 2th=  0.21   EFIXED=  0.000      EMODE= 0
# Bin no.        x             y             e
    328  16.65003     0.4870781E-01 0.2933740E-02
    329  16.70003     0.5140245E-01 0.2947094E-02
    330  16.75003     0.5339109E-01 0.2956928E-02
    331  16.80003     0.5863894E-01 0.2978639E-02
    332  16.85003     0.5798328E-01 0.2980223E-02
    333  16.90003     0.6196613E-01 0.3001881E-02
    334  16.95003     0.6338733E-01 0.3005229E-02
    335  17.00003     0.6729336E-01 0.3015904E-02
    336  17.05003     0.6578080E-01 0.3022535E-02
    337  17.10003     0.6183607E-01 0.3017037E-02
    338  17.15002     0.6380514E-01 0.3027541E-02
    339  17.20002     0.5763027E-01 0.3023294E-02
    340  17.25002     0.5724789E-01 0.3030351E-02
    341  17.30002     0.5164047E-01 0.3018722E-02
    342  17.35002     0.4649489E-01 0.3019642E-02
    343  17.40002     0.4327875E-01 0.3024399E-02
    344  17.45002     0.3308743E-01 0.3008319E-02
    345  17.50002     0.2672895E-01 0.3007909E-02
    346  17.55002     0.1910385E-01 0.2999942E-02
    347  17.60002     0.1280119E-01 0.2999592E-02
    348  17.65002     0.7625066E-02 0.3000334E-02
    349  17.70002    -0.3608533E-03 0.2993697E-02
    350  17.75002    -0.4208331E-02 0.2999168E-02
    351  17.80001    -0.1176577E-01 0.2995685E-02
    352  17.85001    -0.1737000E-01 0.2993225E-02
    353  17.90001    -0.2209463E-01 0.3001810E-02
    354  17.95001    -0.3008812E-01 0.3000709E-02
    355  18.00001    -0.3501854E-01 0.3008917E-02
    356  18.05001    -0.4368870E-01 0.3003960E-02
    357  18.10001    -0.4680585E-01 0.3006846E-02
    358  18.15001    -0.4995276E-01 0.3018869E-02
    359  18.20001    -0.5441430E-01 0.3018905E-02
    360  18.25001    -0.5507390E-01 0.3028619E-02
    361  18.30001    -0.5856055E-01 0.3037651E-02
    362  18.35001    -0.5982479E-01 0.3038066E-02
    363  18.40001    -0.5875295E-01 0.3043343E-02
    364  18.45000    -0.6179141E-01 0.3049561E-02
    365  18.50000    -0.5986844E-01 0.3056705E-02
    366  18.55000    -0.6220632E-01 0.3061930E-02
    367  18.60000    -0.6500315E-01 0.3067957E-02
    368  18.65000    -0.6177599E-01 0.3079290E-02
    369  18.70000    -0.6038386E-01 0.3080943E-02
    370  18.75000    -0.5697153E-01 0.3092684E-02
    371  18.80000    -0.5239662E-01 0.3096895E-02
    372  18.85000    -0.4995490E-01 0.3098910E-02
    373  18.90000    -0.4335393E-01 0.3111324E-02
    374  18.95000    -0.4141088E-01 0.3115988E-02
    375  19.00000    -0.3738735E-01 0.3116073E-02
    376  19.05000    -0.3282814E-01 0.3131218E-02
    377  19.09999    -0.2966949E-01 0.3142043E-02
    378  19.14999    -0.2283416E-01 0.3158210E-02
    379  19.19999    -0.1864183E-01 0.3167064E-02
    380  19.24999    -0.1631573E-01 0.3172292E-02
    381  19.29999    -0.5233270E-02 0.3190964E-02
    382  19.34999    -0.8113826E-03 0.3200554E-02
    383  19.39999     0.3135740E-02 0.3211500E-02
    384  19.44999     0.1199533E-01 0.3231663E-02
    385  19.49999     0.1233110E-01 0.3235539E-02
    386  19.54999     0.1515423E-01 0.3250055E-02
    387  19.59999     0.1976928E-01 0.3261136E-02
    388  19.64999     0.2386454E-01 0.3263947E-02
    389  19.69999     0.2911875E-01 0.3288424E-02
    390  19.74998     0.3053766E-01 0.3298454E-02
    391  19.79998     0.3130870E-01 0.3304221E-02
    392  19.84998     0.3909684E-01 0.3326404E-02
    393  19.89998     0.3933842E-01 0.3331810E-02
    394  19.94998     0.3908946E-01 0.3335535E-02
    395  19.99998     0.4338985E-01 0.3348002E-02
    396  20.04998     0.4153650E-01 0.3348974E-02
    397  20.09998     0.4250333E-01 0.3356094E-02
    398  20.14998     0.4399174E-01 0.3367786E-02
    399  20.19998     0.4265698E-01 0.3374632E-02
    400  20.24998     0.4190236E-01 0.3381386E-02
    401  20.29998     0.4213298E-01 0.3387515E-02
    402  20.34998     0.3485425E-01 0.3381924E-02
    403  20.39997     0.3661872E-01 0.3394140E-02
    404  20.44997     0.3486700E-01 0.3392872E-02
    405  20.49997     0.3090715E-01 0.3383527E-02
    406  20.54997     0.3011557E-01 0.3395580E-02
    407  20.59997     0.2441883E-01 0.3393350E-02
    408  20.64997     0.2188681E-01 0.3391046E-02
    409  20.69997     0.2453559E-01 0.3407102E-02
    410  20.74997     0.2016952E-01 0.3401988E-02
    411  20.79997     0.1852015E-01 0.3402982E-02
    412  20.84997     0.1923708E-01 0.3415448E-02
    413  20.89997     0.1582059E-01 0.3410209E-02
    414  20.94997     0.1319805E-01 0.3410929E-02
    415  20.99997     0.1177404E-01 0.3419527E-02
    416  21.04996     0.7100043E-02 0.3418253E-02
    417  21.09996     0.6658064E-02 0.3427367E-02
    418  21.14996     0.7568870E-02 0.3438035E-02
    419  21.19996     0.2065373E-02 0.3432113E-02
    420  21.24996     0.1164828E-02 0.3439182E-02
    421  21.29996     0.2860520E-02 0.3446490E-02
    422  21.34996     0.9837624E-03 0.3444770E-02
    423  21.39996    -0.2450637E-02 0.3445009E-02
    424  21.44996    -0.2751512E-02 0.3456951E-02
    425  21.49996    -0.4747042E-02 0.3459911E-02
    426  21.54996    -0.5349171E-02 0.3465278E-02
    427  21.59996    -0.5799717E-02 0.3472197E-02
    428  21.64996    -0.8378576E-02 0.3471909E-02
    429  21.69995    -0.7108416E-02 0.3482997E-02
    430  21.74995    -0.5981374E-02 0.3492906E-02
    431  21.79995    -0.1201512E-01 0.3486197E-02
    432  21.84995    -0.1476454E-01 0.3487458E-02
    433  21.89995    -0.1306017E-01 0.3500637E-02
    434  21.94995    -0.1259864E-01 0.3502271E-02
    435  21.99995    -0.1422133E-01 0.3504516E-02
    436  22.04995    -0.1246087E-01 0.3520204E-02
    437  22.09995    -0.1490081E-01 0.3521451E-02
    438  22.14995    -0.1591761E-01 0.3520580E-02
    439  22.19995    -0.1732244E-01 0.3527844E-02
    440  22.24995    -0.2359578E-01 0.3526954E-02
    441  22.29995    -0.2637523E-01 0.3528727E-02
    442  22.34995    -0.2183310E-01 0.3545338E-02
    443  22.39994    -0.2417179E-01 0.3546750E-02
    444  22.44994    -0.2756622E-01 0.3546237E-02
    445  22.49994    -0.2338296E-01 0.3562215E-02
    446  22.54994    -0.2160379E-01 0.3567388E-02
    447  22.59994    -0.2353746E-01 0.3567065E-02
    448  22.64994    -0.2189274E-01 0.3578127E-02
    449  22.69994    -0.2492759E-01 0.3577603E-02
    450  22.74994    -0.2597458E-01 0.3577490E-02
    451  22.79994    -0.2389238E-01 0.3593236E-02
    452  22.84994    -0.2334000E-01 0.3600269E-02
    453  22.89994    -0.2394390E-01 0.3601573E-02
    454  22.94994    -0.2237286E-01 0.3610859E-02
    455  22.99994    -0.1891734E-01 0.3622896E-02
    456  23.04993    -0.2068572E-01 0.3627267E-02
    457  23.09993    -0.1712685E-01 0.3634956E-02
    458  23.14993    -0.1105254E-01 0.3648107E-02
    459  23.19993    -0.1337910E-01 0.3644957E-02
    460  23.24993    -0.1599221E-01 0.3643638E-02
    461  23.29993    -0.9107605E-02 0.3664452E-02
    462  23.34993    -0.7286553E-02 0.3672425E-02
    463  23.39993    -0.6725781E-02 0.3679970E-02
    464  23.44993    -0.3828064E-02 0.3699916E-02
    465  23.49993    -0.2068124E-02 0.3705317E-02
    466  23.54993     0.8196122E-03 0.3708739E-02
    467  23.59993     0.5293462E-02 0.3726440E-02
